보증금,월세,전용면적,노후도,해당층,전체층,엘리베이터,위도,경도,지하철역_거리(m),세탁소_거리(m),카페_거리(m),약국_거리(m),대형마트_거리(m),편의점_거리(m),버스정류장_거리(m),남향,풀옵션,is_outlier,outlier_reason,PC1,PC2,cluster_0,cluster_1,cluster_2,cluster_3
200,35.0,27.0,6.0,3,5,0,35.8399533021898,128.75974224565,743.0,455.0,48.0,133.0,2317.0,79.0,73.0,1,1,0,,0.24840785204075383,0.607807631011485,0,1,0,0
100,30.0,23.14,6.0,2,3,0,35.84053039550781,128.7540893554692,486.0,137.0,57.0,271.0,1873.0,154.0,63.0,0,1,0,,-0.11078429776536128,-0.13040519200298162,1,0,0,0
200,40.0,40.0,6.0,2,3,0,35.8428497159164,128.748700239429,821.0,195.0,88.0,770.0,1617.0,46.0,117.0,1,1,0,,0.34711267519783806,-0.0798631321219298,0,1,0,0
200,35.0,26.45,6.0,4,4,0,35.8387302961033,128.755171531912,343.0,89.0,34.0,58.0,1884.0,117.0,222.0,1,1,0,,-0.4446893550443273,0.05720969994919336,1,0,0,0
70,23.0,23.14,6.0,3,3,0,35.8434848130162,128.749400699576,860.0,224.0,71.0,776.0,1712.0,54.0,101.0,0,1,0,,0.3427118493445297,-0.04293172340760384,1,0,0,0
100,27.0,33.05,6.0,3,4,0,35.8262583892936,128.727637283352,869.0,431.0,87.0,179.0,1032.0,137.0,152.0,0,0,0,,0.2972394346651302,0.07260778545434239,0,1,0,0
200,25.0,26.0,6.0,3,3,0,35.8391162251665,128.751771111458,331.0,169.0,116.0,282.0,1616.0,50.0,287.0,0,1,0,,-0.02180662728922591,-0.4655995624249644,1,0,0,0
200,35.0,20.0,6.0,1,3,0,35.8405402920606,128.753542504211,478.0,149.0,93.0,292.0,1829.0,127.0,65.0,0,1,0,,-0.03015194480916764,-0.32529330748294555,1,0,0,0
200,35.0,20.0,6.0,2,3,0,35.8405402920606,128.753542504211,478.0,149.0,93.0,292.0,1829.0,127.0,65.0,0,1,0,,-0.03015194480916763,-0.3252933074829456,1,0,0,0
200,38.0,26.45,6.0,2,3,0,35.8390630602204,128.751597963341,330.0,185.0,110.0,288.0,1600.0,65.0,302.0,1,0,0,,-0.008107531832750162,-0.4558512675598433,0,0,1,0
200,35.0,26.45,6.0,2,4,0,35.8405526099436,128.756382028358,572.0,164.0,56.0,114.0,2061.0,60.0,157.0,1,1,0,,-0.4689691797178434,0.14543851241381847,1,0,0,0
200,44.0,20.0,6.0,3,4,0,35.8388964447691,128.755135795031,356.0,73.0,53.0,76.0,1887.0,105.0,237.0,0,1,0,,-0.4784797388979788,-0.025522666785483726,1,0,0,0
100,27.0,33.05,6.0,2,4,0,35.8262583892936,128.727637283352,869.0,431.0,87.0,179.0,1032.0,137.0,152.0,0,0,0,,0.2972394346651302,0.07260778545434239,0,1,0,0
200,35.0,23.14,6.0,2,3,0,35.8385106210099,128.750408088883,332.0,301.0,130.0,322.0,1477.0,42.0,349.0,0,1,0,,0.3039201968083001,-0.3001355264214912,0,0,1,0
100,31.0,26.45,7.0,2,3,0,35.839773079662,128.75225756280307,392.0,140.0,124.0,305.0,1688.0,37.0,204.0,0,1,0,,0.002451933348804594,-0.4795496430934781,0,0,1,0
50,20.0,23.14,6.0,3,5,1,35.8427539635379,128.763762915154,1219.0,298.0,38.0,116.0,2768.0,85.0,113.0,1,0,0,,0.07029500883713222,0.6313226314554221,0,0,0,1
100,32.0,20.0,6.0,2,4,0,35.8408197089065,128.755382805088,554.0,92.0,45.0,202.0,1992.0,41.0,133.0,1,1,0,,-0.5344725457740661,-0.06275385241643561,1,0,0,0
200,33.0,29.75,6.0,3,4,0,35.8298722695955,128.734312179181,710.0,197.0,20.0,167.0,363.0,217.0,134.0,1,0,0,,0.24998703874046146,0.06398610812786014,0,1,0,0
200,35.0,33.06,6.0,3,4,0,35.8399538443085,128.759742146958,743.0,455.0,48.0,133.0,2318.0,79.0,73.0,1,0,0,,0.2485081704090363,0.6079818446598743,0,1,0,0
100,30.0,33.06,6.0,1,3,0,35.8221927940477,128.71778523219,1627.0,98.0,333.0,183.0,1417.0,233.0,122.0,1,0,0,,0.327126551032891,0.08063500189676574,0,1,0,0
100,30.0,36.36,16.0,3,4,0,35.8380296664486,128.764792639946,1093.0,251.0,104.0,353.0,2698.0,110.0,57.0,1,1,0,,0.32711808778738916,0.23183705949979339,0,1,0,0
100,35.0,42.98,19.0,2,4,0,35.8156833377454,128.762839102333,2460.0,283.0,120.0,581.0,3126.0,244.0,126.0,1,0,0,,0.41624473922295596,0.19630260393072785,0,1,0,0
100,25.0,33.06,6.0,2,4,0,35.8382614751282,128.765280616524,1141.0,225.0,57.0,339.0,2747.0,60.0,87.0,1,0,0,,0.08945350180110173,0.3596642947488329,0,1,0,0
300,35.0,26.45,11.0,2,4,0,35.8022923027089,128.736575973657,3561.0,326.0,54.0,278.0,2618.0,14.0,168.0,1,0,0,,0.14128588960129748,0.4699253989097334,0,1,0,0
200,36.0,26.45,6.0,3,4,1,35.8180857155684,128.729119522823,1776.0,328.0,160.0,191.0,1755.0,160.0,70.0,1,0,0,,0.4533136973331405,-0.05580415746880507,0,0,0,1
100,28.0,33.06,6.0,3,4,0,35.8211244472645,128.733539391379,1511.0,33.0,82.0,117.0,1331.0,102.0,99.0,1,0,0,,-0.2616920326062815,-0.27713025275095454,0,1,0,0
100,20.0,26.45,25.0,3,3,0,35.8309418375778,128.730773722973,409.0,210.0,120.0,303.0,484.0,107.0,260.0,1,0,0,,0.2800571954300149,-0.1882405288252175,0,0,1,0
200,35.0,36.36,14.0,3,4,0,35.832671116626,128.728068245832,156.0,132.0,66.0,66.0,672.0,75.0,101.0,1,0,0,,0.012844171638832646,-0.10975657812370582,0,1,0,0
200,35.0,20.0,6.0,2,4,0,35.8396585497466,128.756435134109,495.0,173.0,54.0,74.0,2027.0,54.0,166.0,0,1,0,,-0.46218378927163095,0.19111883201885882,1,0,0,0
200,37.0,25.0,6.0,2,3,0,35.8382692602157,128.75026854551,322.0,321.0,130.0,318.0,1454.0,18.0,348.0,1,0,0,,0.30262693011200237,-0.2190688124228657,0,0,1,0
100,30.0,27.0,6.0,2,4,0,35.8435669086161,128.756940008501,890.0,270.0,128.0,393.0,2262.0,111.0,297.0,1,1,0,,0.43965707094737533,-0.08211543216188126,0,0,1,0
100,34.0,26.45,6.0,3,3,0,35.8387129077117,128.754214977277,297.0,75.0,52.0,93.0,1802.0,79.0,194.0,0,1,0,,-0.5505338980512012,-0.07984434382627993,1,0,0,0
100,30.0,23.14,6.0,1,3,0,35.8396757827124,128.751891320114,388.0,166.0,146.0,328.0,1653.0,33.0,235.0,1,1,0,,0.19152922687049648,-0.4931647996217085,0,0,1,0
100,35.0,26.45,6.0,2,3,0,35.8391409857947,128.752495428901,320.0,103.0,66.0,248.0,1677.0,48.0,247.0,1,1,0,,-0.4210029636549663,-0.3181093280094963,1,0,0,0
100,26.0,25.3,7.0,2,3,0,35.8399842780487,128.752821423436,412.0,114.0,89.0,281.0,1744.0,85.0,152.0,1,1,0,,-0.22926827424269142,-0.4152818871589553,1,0,0,0
100,23.0,30.0,6.0,3,3,0,35.821190875764,128.755196932426,1691.0,63.0,43.0,71.0,2207.0,43.0,88.0,1,1,0,,-0.5019380071031975,0.13397425376671024,0,1,0,0
200,25.0,27.0,6.0,2,4,0,35.8217132856426,128.758129225337,1688.0,238.0,255.0,341.0,2394.0,160.0,302.0,1,1,0,,0.5521198907238838,-0.07106621871987699,0,0,1,0
100,30.0,30.0,6.0,2,4,0,35.8217299223371,128.757866701383,1679.0,218.0,232.0,318.0,2373.0,136.0,282.0,1,1,0,,0.5764383327004888,-0.13567293082678558,0,0,1,0
200,25.0,27.0,6.0,2,4,0,35.8217132856433,128.758129225336,1688.0,238.0,255.0,341.0,2394.0,160.0,302.0,1,1,0,,0.5521198907238838,-0.07106621871987699,0,0,1,0
200,32.0,29.75,25.0,3,3,0,35.84105300903321,128.75256347656295,532.0,227.0,198.0,387.0,1780.0,31.0,117.0,0,1,0,,0.5010862511977309,-0.37950900872290705,0,0,1,0
300,45.0,34.0,6.0,2,3,0,35.8233248697358,128.754404561486,1447.0,158.0,138.0,266.0,2014.0,140.0,241.0,1,1,0,,0.2463405545779003,-0.2907233809797749,0,0,1,0
300,45.0,34.0,6.0,3,3,0,35.8233248697358,128.754404561486,1447.0,158.0,138.0,266.0,2014.0,140.0,241.0,1,1,0,,0.2463405545779003,-0.2907233809797749,0,0,1,0
100,30.0,30.0,6.0,2,3,0,35.8212824087443,128.756228377476,1695.0,68.0,117.0,163.0,2277.0,56.0,135.0,1,1,0,,-0.190253273523406,-0.08851620567632697,0,1,0,0
100,35.0,34.0,6.0,2,3,0,35.8208633302511,128.755942314591,1736.0,20.0,71.0,133.0,2283.0,108.0,84.0,1,1,0,,-0.3214141825730155,0.011728002947230783,0,1,0,0
300,38.0,30.0,6.0,4,4,0,35.8224885863748,128.757977150293,1601.0,275.0,235.0,360.0,2338.0,166.0,342.0,1,1,0,,0.583804890206746,-0.07824364473076456,0,0,1,0
200,47.0,20.0,6.0,3,4,0,35.8387776461771,128.757172236405,478.0,245.0,81.0,92.0,2056.0,87.0,189.0,0,1,0,,-0.16541165708998076,0.25314330488448905,1,0,0,0
200,34.0,39.67,6.0,3,4,0,35.8295790798413,128.739278219337,529.0,136.0,164.0,301.0,509.0,164.0,213.0,0,0,0,,0.3303586283838715,-0.11817759597492858,0,1,0,0
200,35.0,26.45,6.0,2,4,0,35.8387027855734,128.759251916516,636.0,430.0,70.0,137.0,2232.0,49.0,152.0,0,1,0,,0.22637051351409218,0.5643091229089965,1,0,0,0
200,35.0,29.75,6.0,2,3,0,35.8208633302518,128.755942314591,1736.0,20.0,71.0,133.0,2283.0,108.0,84.0,1,1,0,,-0.3214141825730155,0.011728002947230847,0,1,0,0
200,30.0,29.75,25.0,1,3,0,35.841051866606925,128.75256016017178,532.0,227.0,198.0,387.0,1779.0,31.0,117.0,1,1,0,,0.501039792104867,-0.37970003362274,0,0,1,0
100,25.0,29.75,6.0,1,3,0,35.8217379875126,128.755558284622,1635.0,103.0,48.0,132.0,2198.0,72.0,152.0,1,1,0,,-0.5025232771201041,0.1177276434405864,1,0,0,0
200,30.0,26.45,6.0,3,4,0,35.8308130252135,128.731108098218,437.0,243.0,95.0,336.0,465.0,106.0,275.0,1,0,0,,0.26962556488011746,-0.1505561896596731,0,0,1,0
70,20.0,29.75,21.0,3,3,0,35.843329693224355,128.7525748674593,785.0,299.0,248.0,575.0,1920.0,162.0,243.0,1,1,0,,0.54962651760359,-0.08636886704468642,0,0,1,0
100,28.0,29.75,25.0,1,3,0,35.8414280219728,128.751446114039,587.0,317.0,176.0,483.0,1716.0,88.0,188.0,0,1,0,,0.5976093096263808,-0.3123860037196946,0,0,1,0
200,36.0,26.44,7.0,1,3,0,35.8398698692778,128.752121022971,405.0,156.0,139.0,322.0,1681.0,46.0,206.0,1,0,0,,0.14136136913484473,-0.5150434292993269,0,0,1,0
100,22.0,26.45,7.0,2,3,0,35.8379467530967,128.759386611555,617.0,463.0,21.0,201.0,2222.0,76.0,237.0,0,0,0,,0.23352903237781517,0.5464894709348069,0,1,0,0
100,30.0,33.06,24.0,1,3,0,35.84095127120123,128.7530316192216,520.0,202.0,157.0,354.0,1811.0,72.0,76.0,1,1,0,,0.3744908799731815,-0.4822787937251396,0,0,1,0
150,29.0,29.75,15.0,1,3,0,35.8397707966362,128.751369721666,411.0,214.0,188.0,362.0,1616.0,77.0,267.0,1,1,0,,0.5068767419217207,-0.48801772105070973,0,0,1,0
100,28.0,26.45,31.0,1,3,0,35.8396364764127,128.755997171813,469.0,134.0,59.0,113.0,1989.0,31.0,203.0,0,1,0,,-0.49901364750857263,0.05167586015369945,0,0,1,0
150,35.0,23.14,6.0,2,3,0,35.83881818767316,128.75470667036274,328.0,62.0,63.0,74.0,1848.0,116.0,218.0,1,1,0,,-0.4131460991050895,-0.067810744464832,1,0,0,0
300,45.0,33.06,6.0,2,4,1,35.8425554903905,128.759378184807,913.0,396.0,151.0,247.0,2400.0,106.0,67.0,0,1,0,,0.49521707302940504,0.24328384148190785,0,0,0,1
200,34.0,23.14,6.0,3,4,0,35.8405656533677,128.75621099798,565.0,152.0,41.0,126.0,2047.0,47.0,173.0,1,1,0,,-0.5172579577371907,0.1438072437672589,1,0,0,0
200,32.0,26.44,6.0,1,3,0,35.8436385818848,128.749286761807,880.0,210.0,58.0,796.0,1716.0,58.0,121.0,0,1,0,,0.32725224124440566,-0.015982920841749078,1,0,0,0
150,35.0,26.45,6.0,2,4,0,35.8399392915937,128.754434108685,431.0,66.0,17.0,199.0,1873.0,114.0,136.0,1,1,0,,-0.4341574007144795,-0.04885797862754571,1,0,0,0
100,24.0,23.14,6.0,2,4,0,35.8434321101939,128.75864529571,951.0,374.0,176.0,355.0,2387.0,33.0,142.0,1,1,0,,0.5027401517297317,0.061594739475713756,0,0,1,0
100,35.0,23.14,6.0,1,3,0,35.8388113370615,128.754342753278,312.0,64.0,54.0,92.0,1817.0,85.0,207.0,1,1,0,,-0.5340485671814078,-0.08678686293130064,1,0,0,0
100,32.0,26.44,6.0,2,2,0,35.839548947749726,128.75106625821826,398.0,235.0,175.0,360.0,1581.0,97.0,303.0,1,1,0,,0.5044695755156055,-0.47837611697380084,0,0,1,0
100,30.0,26.45,6.0,4,4,0,35.831214370779,128.747506021287,663.0,694.0,117.0,814.0,1099.0,138.0,193.0,0,1,0,,0.3228202015746274,0.1365015788113283,1,0,0,0
100,31.0,26.45,6.0,4,4,0,35.8392444310931,128.751710960439,346.0,174.0,130.0,296.0,1617.0,45.0,280.0,1,1,0,,0.08500200667068913,-0.48751241116951366,0,0,1,0
50,20.0,26.44,6.0,2,3,0,35.84160064025439,128.75175768894664,600.0,305.0,186.0,479.0,1750.0,83.0,198.0,0,1,0,,0.6093053547541761,-0.3257595036487955,0,0,1,0
100,33.0,26.45,6.0,2,3,0,35.8379810484756,128.753082894221,191.0,145.0,37.0,110.0,1678.0,68.0,127.0,0,1,0,,-0.5254299412960242,-0.022068903936679617,1,0,0,0
200,35.0,23.14,6.0,2,4,0,35.837971403456,128.758915493752,578.0,422.0,30.0,174.0,2181.0,101.0,231.0,0,1,0,,0.18925441687113626,0.551235398423685,1,0,0,0
200,45.0,33.06,6.0,3,4,1,35.8401419079707,128.759453026634,734.0,422.0,47.0,104.0,2300.0,84.0,47.0,0,1,0,,0.1923121526298639,0.6206475607156632,0,0,0,1
200,35.0,26.44,6.0,1,2,0,35.8398932242561,128.75094556051,437.0,255.0,215.0,396.0,1589.0,118.0,293.0,0,1,0,,0.6071428510829543,-0.35469452653112293,0,0,1,0
100,23.0,23.14,7.0,2,3,0,35.83841908447624,128.75833662789205,548.0,357.0,88.0,107.0,2144.0,130.0,189.0,0,1,0,,0.21131232937058086,0.4190712943640283,1,0,0,0
100,25.0,23.14,7.0,2,3,0,35.8394924999828,128.75295967281986,358.0,69.0,56.0,236.0,1731.0,65.0,193.0,1,1,0,,-0.48257571901355123,-0.2806949424249651,1,0,0,0
100,33.0,26.45,6.0,1,3,0,35.8394592642334,128.752137002163,360.0,138.0,114.0,295.0,1662.0,0.0,237.0,0,1,0,,-0.04910108712744082,-0.3640637930249742,0,0,1,0
150,30.0,23.14,6.0,3,4,0,35.84012811592762,128.75583780006556,506.0,144.0,46.0,131.0,1997.0,46.0,203.0,0,1,0,,-0.5294576409601035,0.0843850195602539,1,0,0,0
200,33.0,23.14,6.0,3,4,1,35.8400713261697,128.759110051194,704.0,397.0,78.0,75.0,2268.0,71.0,16.0,1,1,0,,0.18629969747554354,0.5818932348392718,0,0,0,1
200,40.0,26.44,6.0,2,3,0,35.8388891117902,128.75218101222,297.0,136.0,76.0,239.0,1640.0,63.0,256.0,0,1,0,,-0.3459483982851511,-0.3439483235262448,1,0,0,0
200,35.0,23.14,6.0,3,3,0,35.8394776528487,128.753581859678,362.0,31.0,0.0,193.0,1782.0,48.0,179.0,1,1,0,,-0.48566013386611573,-0.04975919763926268,1,0,0,0
200,25.0,26.44,6.0,0,3,0,35.8399179068708,128.753084131462,405.0,94.0,66.0,259.0,1762.0,100.0,146.0,1,1,0,,-0.3471593572920157,-0.31008876960666487,1,0,0,0
70,22.0,19.85,7.0,3,3,0,35.8384280556348,128.757236901207,462.0,263.0,73.0,118.0,2050.0,116.0,222.0,0,1,0,,-0.07458210747130839,0.27215355292940724,1,0,0,0
200,33.0,26.45,6.0,1,3,0,35.8429280801075,128.755610114606,780.0,151.0,76.0,377.0,2122.0,140.0,248.0,1,1,0,,0.07828377131813279,-0.14197266861281846,0,0,1,0
200,44.0,36.36,6.0,2,4,0,35.84126662566593,128.75759822733897,700.0,225.0,92.0,134.0,2193.0,41.0,110.0,0,1,0,,-0.162680735028997,0.2122023489778753,1,0,0,0
70,22.0,26.45,6.0,3,3,0,35.8435549918902,128.753203588282,810.0,276.0,301.0,554.0,1981.0,180.0,277.0,0,1,0,,0.45728338037399036,0.005017979753795465,0,0,1,0
200,30.0,23.14,6.0,2,3,0,35.838725063147,128.753598381379,280.0,53.0,40.0,142.0,1751.0,40.0,193.0,0,1,0,,-0.562450716984717,-0.11979121468957213,1,0,0,0
100,28.0,26.44,6.0,3,3,0,35.8411681643322,128.7520005081445,549.0,264.0,232.0,428.0,1743.0,31.0,168.0,0,1,0,,0.5511474108695293,-0.2709724634160105,0,0,1,0
100,25.0,26.45,6.0,2,4,0,35.8380471062342,128.765120600279,1123.0,248.0,76.0,357.0,2728.0,87.0,80.0,1,1,0,,0.21147659717728093,0.3226140649332019,0,1,0,0
200,28.0,26.45,6.0,2,4,0,35.8410516495897,128.758224198577,718.0,285.0,42.0,94.0,2235.0,49.0,52.0,1,1,0,,-0.1679281894337962,0.504300329744308,0,1,0,0
150,33.0,26.45,7.0,2,3,0,35.8397815652292,128.7522565321,393.0,140.0,124.0,306.0,1688.0,38.0,203.0,0,1,0,,0.004049174917020628,-0.4822641156060282,0,0,1,0
100,33.0,23.14,6.0,3,4,0,35.8401817579736,128.757037981394,575.0,235.0,14.0,46.0,2099.0,82.0,97.0,0,1,0,,-0.3054874704317923,0.412018064809018,1,0,0,0
100,28.0,26.44,6.0,3,3,0,35.839574379552445,128.75228860583343,370.0,128.0,115.0,291.0,1680.0,19.0,218.0,0,1,0,,-0.07931520809722266,-0.42058450366865413,1,0,0,0
100,30.0,23.14,7.0,2,3,0,35.8392456786841,128.752638724298,331.0,90.0,68.0,245.0,1693.0,51.0,230.0,0,1,0,,-0.42813124938230657,-0.3274317613659786,1,0,0,0
70,27.0,26.44,6.0,3,3,0,35.8394085706487,128.75306085859,349.0,57.0,47.0,223.0,1736.0,52.0,198.0,0,1,0,,-0.5175307908227874,-0.23119322747614968,1,0,0,0
100,28.0,26.44,6.0,2,3,0,35.83857217303779,128.7540283907432,276.0,79.0,56.0,100.0,1781.0,75.0,176.0,0,1,0,,-0.5479589413472525,-0.10477016264841181,1,0,0,0
100,28.0,26.44,6.0,2,4,0,35.84033082941843,128.75454521351983,476.0,108.0,29.0,239.0,1900.0,122.0,103.0,0,1,0,,-0.35971502551253853,-0.06620509677580472,1,0,0,0
200,30.0,26.44,6.0,1,3,0,35.8411130244437,128.753241470739,539.0,180.0,155.0,361.0,1836.0,92.0,56.0,1,1,0,,0.37027542544188097,-0.4974465018668065,0,0,1,0
150,33.0,26.44,6.0,4,4,0,35.83908753303081,128.75477457810248,357.0,36.0,83.0,100.0,1864.0,109.0,235.0,1,1,0,,-0.3651461832135927,-0.15712450908931322,1,0,0,0
100,35.0,23.14,7.0,1,3,0,35.839797029903,128.752944572847,391.0,91.0,67.0,259.0,1744.0,82.0,164.0,0,1,0,,-0.3892166149900753,-0.3309011790071905,1,0,0,0
200,40.0,23.14,6.0,2,3,0,35.8387121160599,128.752515652388,273.0,115.0,43.0,206.0,1660.0,29.0,223.0,0,1,0,,-0.4888198059168868,-0.16865580475815412,1,0,0,0
50,20.0,26.44,6.0,3,3,0,35.8431742483161,128.755358555563,799.0,173.0,111.0,411.0,2117.0,170.0,259.0,0,1,0,,0.3356780872355128,-0.17060030736493145,0,0,1,0
150,33.0,26.44,6.0,3,3,0,35.8425632535581,128.753392368451,701.0,189.0,263.0,463.0,1932.0,75.0,166.0,0,1,0,,0.556207347088047,-0.21901699839796424,0,0,1,0
100,25.0,23.14,6.0,2,4,0,35.8381154476721,128.754728152999,265.0,139.0,21.0,31.0,1824.0,107.0,143.0,1,1,0,,-0.43045051492423825,0.14458605867746813,1,0,0,0
200,35.0,26.44,6.0,2,3,0,35.8394776528494,128.753581859678,362.0,31.0,0.0,193.0,1782.0,48.0,179.0,0,1,0,,-0.4856601338661159,-0.04975919763926267,1,0,0,0
200,33.0,26.44,6.0,1,3,0,35.8406028435541,128.753992208087,492.0,147.0,68.0,282.0,1869.0,154.0,53.0,0,1,0,,-0.05335595869039268,-0.16624262254544925,1,0,0,0
70,20.0,23.14,6.0,3,3,0,35.843278166185975,128.75067013383864,803.0,340.0,104.0,687.0,1782.0,84.0,88.0,1,0,0,,0.44246408004031496,-0.07137603166311118,0,1,0,0
100,25.0,23.14,6.0,4,4,0,35.8384055518426,128.765281485417,1145.0,210.0,60.0,323.0,2750.0,50.0,86.0,0,1,0,,0.054066395345291,0.34864088752459943,1,0,0,0
80,22.0,26.44,6.0,3,4,0,35.8425937033111,128.763342128028,1178.0,300.0,46.0,83.0,2727.0,45.0,72.0,1,1,0,,0.03904757154537124,0.6241890944094752,0,1,0,0
100,22.0,23.14,6.0,2,4,0,35.8399846055701,128.76423745217,1106.0,80.0,132.0,130.0,2704.0,60.0,77.0,1,0,0,,0.027262949349530528,0.13973336065382136,0,1,0,0
200,40.0,35.0,6.0,3,3,0,35.8251902087206,128.729352433852,989.0,239.0,121.0,371.0,1030.0,88.0,294.0,1,0,0,,0.2905124874262044,-0.40392265396048666,0,0,1,0
100,27.0,23.14,6.0,3,3,0,35.8404342764239,128.752847705422,462.0,154.0,125.0,316.0,1768.0,81.0,115.0,0,1,0,,0.08713593061978488,-0.49834490605732296,1,0,0,0
100,30.0,26.45,6.0,3,3,0,35.8401962786308,128.752786690187,436.0,134.0,107.0,300.0,1751.0,99.0,137.0,0,1,0,,-0.04036319591340635,-0.4599180121797339,1,0,0,0
100,28.0,36.36,6.0,2,4,0,35.83116801224,128.74772565588,683.0,714.0,105.0,806.0,1120.0,121.0,173.0,1,1,0,,0.32027914095317944,0.1377744999271404,0,1,0,0
200,40.0,37.5,6.0,3,4,0,35.8407397198678,128.755689039062,558.0,110.0,22.0,174.0,2013.0,19.0,162.0,1,1,0,,-0.5045517879325505,0.0682596496618223,1,0,0,0
150,32.0,28.5,6.0,3,3,0,35.8409805199581,128.753836842393,530.0,138.0,111.0,326.0,1876.0,125.0,10.0,1,1,0,,0.09191713776005196,-0.3928576585758973,1,0,0,0
150,33.0,25.5,7.0,1,3,0,35.8397970299037,128.752944572847,391.0,91.0,67.0,259.0,1744.0,82.0,164.0,0,1,0,,-0.3892166149900753,-0.3309011790071905,1,0,0,0
100,32.0,29.75,24.0,1,3,0,35.8396757827131,128.751891320114,388.0,166.0,146.0,328.0,1653.0,33.0,235.0,0,1,0,,0.19152922687049648,-0.4931647996217085,0,0,1,0
300,45.0,25.5,6.0,3,4,0,35.816529233864,128.761105316659,2318.0,171.0,41.0,598.0,2945.0,73.0,131.0,1,0,0,,0.2666150864395507,0.1846235236243784,0,1,0,0
200,36.0,26.45,6.0,2,4,0,35.8382375042062,128.75924175123,615.0,441.0,18.0,168.0,2217.0,59.0,203.0,1,1,0,,0.18231593734522916,0.5644885046774859,0,1,0,0
100,28.0,33.05,6.0,4,4,0,35.8325397127704,128.745785119436,459.0,529.0,15.0,829.0,928.0,214.0,161.0,0,0,0,,0.3085111951200323,0.1324071391055062,0,1,0,0
150,33.0,23.14,7.0,2,4,0,35.8378024582002,128.754433967554,221.0,172.0,14.0,72.0,1788.0,63.0,103.0,1,1,0,,-0.4852496775476835,0.16011117268457595,1,0,0,0
100,30.0,20.0,6.0,2,3,0,35.8398574463648,128.751044708729,430.0,245.0,208.0,387.0,1595.0,108.0,287.0,1,1,0,,0.5964746652480429,-0.39648296687723183,0,0,1,0
200,32.0,26.45,6.0,3,3,0,35.8388317018308,128.75313902133,285.0,61.0,19.0,185.0,1717.0,38.0,212.0,1,1,0,,-0.534559769586995,-0.09972234579386668,1,0,0,0
200,37.0,27.0,6.0,4,4,0,35.8396223612985,128.757048882309,530.0,227.0,70.0,26.0,2077.0,80.0,121.0,0,1,0,,-0.2549882686420818,0.32011737701548637,1,0,0,0
100,25.0,39.67,6.0,2,4,0,35.8244812532493,128.739711572658,1077.0,382.0,114.0,191.0,1019.0,71.0,61.0,0,1,0,,0.28146147727893867,-0.05786619953827126,0,1,0,0
100,30.0,27.0,6.0,1,4,0,35.8389367685516,128.759100710027,636.0,413.0,97.0,113.0,2227.0,55.0,124.0,0,1,0,,0.2553912184800074,0.5110181806800086,1,0,0,0
300,37.0,29.75,6.0,2,4,0,35.8309008541,128.708990291052,892.0,110.0,69.0,200.0,1075.0,110.0,186.0,0,0,0,,-0.12518766420453176,-0.3088703750735127,1,0,0,0
100,30.0,29.75,15.0,2,3,0,35.8398574463648,128.751044708729,430.0,245.0,208.0,387.0,1595.0,108.0,287.0,1,1,0,,0.5964746652480429,-0.39648296687723183,0,0,1,0
100,26.0,29.75,26.0,2,3,0,35.8408589934826,128.753735669256,516.0,153.0,105.0,317.0,1861.0,133.0,26.0,0,1,0,,0.09003426889311344,-0.3492399778857655,0,0,1,0
200,34.0,26.44,6.0,3,4,0,35.8381181814194,128.752892687269,205.0,138.0,60.0,132.0,1667.0,48.0,149.0,1,1,0,,-0.49334216022465066,-0.13061066367326818,1,0,0,0
200,36.0,29.8,6.0,2,3,0,35.8373442163176,128.751458465619,173.0,285.0,38.0,177.0,1517.0,105.0,215.0,1,1,0,,-0.10747103107373751,0.08272186144138521,1,0,0,0
200,25.0,29.75,6.0,3,3,0,35.8321202082554,128.703791313923,976.0,209.0,78.0,374.0,841.0,130.0,180.0,0,0,0,,0.21039506005394085,-0.25226972095063155,0,1,0,0
100,32.0,27.0,6.0,1,3,0,35.838989834665,128.752936215772,302.0,68.0,32.0,209.0,1707.0,47.0,235.0,1,1,0,,-0.5375785241551576,-0.16800473016163137,1,0,0,0
200,30.0,29.75,6.0,2,4,0,35.8306797277263,128.705120385185,1131.0,197.0,112.0,379.0,1006.0,63.0,78.0,1,1,0,,0.20639681836747514,-0.42452711020306094,0,0,1,0
200,37.0,27.0,6.0,3,3,0,35.8386598910617,128.753933155839,282.0,66.0,44.0,112.0,1776.0,62.0,185.0,1,1,0,,-0.5793815286312732,-0.09386145908281232,1,0,0,0
200,40.0,27.0,6.0,3,4,0,35.8388280970632,128.760121768393,714.0,472.0,117.0,204.0,2312.0,44.0,172.0,1,1,0,,0.3844302281114283,0.4271893605537742,0,1,0,0
200,28.0,33.05,6.0,2,4,0,35.8302819577524,128.705165541968,1187.0,236.0,148.0,403.0,1050.0,107.0,34.0,0,0,0,,0.4012543841411366,-0.4032435572723939,0,1,0,0
200,28.0,33.05,6.0,2,4,0,35.8302558121753,128.706042493636,1129.0,223.0,84.0,349.0,1064.0,143.0,76.0,1,0,0,,0.2051093231956991,-0.28407879120512597,0,1,0,0
100,26.0,26.44,6.0,3,4,0,35.8410480446987,128.75739895464,670.0,214.0,92.0,124.0,2167.0,33.0,104.0,1,1,0,,-0.19513019758403635,0.18613332333078292,1,0,0,0
150,33.0,20.0,7.0,2,3,0,35.8378024582009,128.754433967554,221.0,172.0,14.0,72.0,1788.0,63.0,103.0,1,1,0,,-0.4852496775476835,0.16011117268457595,1,0,0,0
