보증금,월세,전용면적,노후도,해당층,전체층,엘리베이터,위도,경도,지하철역_거리(m),세탁소_거리(m),카페_거리(m),약국_거리(m),대형마트_거리(m),편의점_거리(m),버스정류장_거리(m),남향,풀옵션,is_outlier,outlier_reason
3500,2.0,26.44,6.0,3,3,False,35.8430564188446,128.75104597843594,771.0,379.0,111.0,648.0,1793.0,95.0,103.0,True,True,True,월세_low 보증금_high
100,30.0,33.06,24.0,1,3,False,35.84095127120123,128.7530316192216,520.0,202.0,157.0,354.0,1811.0,72.0,76.0,True,True,False,None
150,29.0,29.75,15.0,1,3,False,35.8397707966362,128.751369721666,411.0,214.0,188.0,362.0,1616.0,77.0,267.0,True,True,False,None
100,28.0,26.45,31.0,1,3,False,35.8396364764127,128.755997171813,469.0,134.0,59.0,113.0,1989.0,31.0,203.0,False,True,False,None
150,35.0,23.14,6.0,2,3,False,35.83881818767316,128.75470667036274,328.0,62.0,63.0,74.0,1848.0,116.0,218.0,True,True,False,None
300,45.0,33.06,6.0,2,4,True,35.8425554903905,128.759378184807,913.0,396.0,151.0,247.0,2400.0,106.0,67.0,False,True,False,None
200,34.0,23.14,6.0,3,4,False,35.8405656533677,128.75621099798,565.0,152.0,41.0,126.0,2047.0,47.0,173.0,True,True,False,None
200,32.0,26.44,6.0,1,3,False,35.8436385818848,128.749286761807,880.0,210.0,58.0,796.0,1716.0,58.0,121.0,False,True,False,None
150,35.0,26.45,6.0,2,4,False,35.8399392915937,128.754434108685,431.0,66.0,17.0,199.0,1873.0,114.0,136.0,True,True,False,None
100,24.0,23.14,6.0,2,4,False,35.8434321101939,128.75864529571,951.0,374.0,176.0,355.0,2387.0,33.0,142.0,True,True,False,None
100,35.0,23.14,6.0,1,3,False,35.8388113370615,128.754342753278,312.0,64.0,54.0,92.0,1817.0,85.0,207.0,True,True,False,None
100,32.0,26.44,6.0,2,2,False,35.839548947749726,128.75106625821826,398.0,235.0,175.0,360.0,1581.0,97.0,303.0,True,True,False,None
100,30.0,26.45,6.0,4,4,False,35.831214370779,128.747506021287,663.0,694.0,117.0,814.0,1099.0,138.0,193.0,False,True,False,None
100,31.0,26.45,6.0,4,4,False,35.8392444310931,128.751710960439,346.0,174.0,130.0,296.0,1617.0,45.0,280.0,True,True,False,None
50,20.0,26.44,6.0,2,3,False,35.84160064025439,128.75175768894664,600.0,305.0,186.0,479.0,1750.0,83.0,198.0,False,True,False,None
100,33.0,26.45,6.0,2,3,False,35.8379810484756,128.753082894221,191.0,145.0,37.0,110.0,1678.0,68.0,127.0,False,True,False,None
200,35.0,23.14,6.0,2,4,False,35.837971403456,128.758915493752,578.0,422.0,30.0,174.0,2181.0,101.0,231.0,False,True,False,None
200,45.0,33.06,6.0,3,4,True,35.8401419079707,128.759453026634,734.0,422.0,47.0,104.0,2300.0,84.0,47.0,False,True,False,None
200,35.0,26.44,6.0,1,2,False,35.8398932242561,128.75094556051,437.0,255.0,215.0,396.0,1589.0,118.0,293.0,False,True,False,None
100,23.0,23.14,7.0,2,3,False,35.83841908447624,128.75833662789205,548.0,357.0,88.0,107.0,2144.0,130.0,189.0,False,True,False,None
100,25.0,23.14,7.0,2,3,False,35.8394924999828,128.75295967281986,358.0,69.0,56.0,236.0,1731.0,65.0,193.0,True,True,False,None
100,33.0,26.45,6.0,1,3,False,35.8394592642334,128.752137002163,360.0,138.0,114.0,295.0,1662.0,0.0,237.0,False,True,False,None
150,30.0,23.14,6.0,3,4,False,35.84012811592762,128.75583780006556,506.0,144.0,46.0,131.0,1997.0,46.0,203.0,False,True,False,None
200,33.0,23.14,6.0,3,4,True,35.8400713261697,128.759110051194,704.0,397.0,78.0,75.0,2268.0,71.0,16.0,True,True,False,None
200,40.0,26.44,6.0,2,3,False,35.8388891117902,128.75218101222,297.0,136.0,76.0,239.0,1640.0,63.0,256.0,False,True,False,None
200,35.0,23.14,6.0,3,3,False,35.8394776528487,128.753581859678,362.0,31.0,0.0,193.0,1782.0,48.0,179.0,True,True,False,None
200,25.0,26.44,6.0,0,3,False,35.8399179068708,128.753084131462,405.0,94.0,66.0,259.0,1762.0,100.0,146.0,True,True,False,None
70,22.0,19.85,7.0,3,3,False,35.8384280556348,128.757236901207,462.0,263.0,73.0,118.0,2050.0,116.0,222.0,False,True,False,None
200,33.0,26.45,6.0,1,3,False,35.8429280801075,128.755610114606,780.0,151.0,76.0,377.0,2122.0,140.0,248.0,True,True,False,None
200,44.0,36.36,6.0,2,4,False,35.84126662566593,128.75759822733897,700.0,225.0,92.0,134.0,2193.0,41.0,110.0,False,True,False,None
70,22.0,26.45,6.0,3,3,False,35.8435549918902,128.753203588282,810.0,276.0,301.0,554.0,1981.0,180.0,277.0,False,True,False,None
200,30.0,23.14,6.0,2,3,False,35.838725063147,128.753598381379,280.0,53.0,40.0,142.0,1751.0,40.0,193.0,False,True,False,None
200,52.0,29.76,6.0,3,3,False,35.8388823282042,128.754016849471,308.0,49.0,26.0,119.0,1792.0,54.0,210.0,False,True,True,월세_high
100,28.0,26.44,6.0,3,3,False,35.8411681643322,128.7520005081445,549.0,264.0,232.0,428.0,1743.0,31.0,168.0,False,True,False,None
100,25.0,26.45,6.0,2,4,False,35.8380471062342,128.765120600279,1123.0,248.0,76.0,357.0,2728.0,87.0,80.0,True,True,False,None
200,28.0,26.45,6.0,2,4,False,35.8410516495897,128.758224198577,718.0,285.0,42.0,94.0,2235.0,49.0,52.0,True,True,False,None
150,33.0,26.45,7.0,2,3,False,35.8397815652292,128.7522565321,393.0,140.0,124.0,306.0,1688.0,38.0,203.0,False,True,False,None
100,33.0,23.14,6.0,3,4,False,35.8401817579736,128.757037981394,575.0,235.0,14.0,46.0,2099.0,82.0,97.0,False,True,False,None
100,28.0,26.44,6.0,3,3,False,35.839574379552445,128.75228860583343,370.0,128.0,115.0,291.0,1680.0,19.0,218.0,False,True,False,None
100,30.0,23.14,7.0,2,3,False,35.8392456786841,128.752638724298,331.0,90.0,68.0,245.0,1693.0,51.0,230.0,False,True,False,None
70,27.0,26.44,6.0,3,3,False,35.8394085706487,128.75306085859,349.0,57.0,47.0,223.0,1736.0,52.0,198.0,False,True,False,None
100,28.0,26.44,6.0,2,3,False,35.83857217303779,128.7540283907432,276.0,79.0,56.0,100.0,1781.0,75.0,176.0,False,True,False,None
100,28.0,26.44,6.0,2,4,False,35.84033082941843,128.75454521351983,476.0,108.0,29.0,239.0,1900.0,122.0,103.0,False,True,False,None
200,30.0,26.44,6.0,1,3,False,35.8411130244437,128.753241470739,539.0,180.0,155.0,361.0,1836.0,92.0,56.0,True,True,False,None
150,33.0,26.44,6.0,4,4,False,35.83908753303081,128.75477457810248,357.0,36.0,83.0,100.0,1864.0,109.0,235.0,True,True,False,None
100,35.0,23.14,7.0,1,3,False,35.839797029903,128.752944572847,391.0,91.0,67.0,259.0,1744.0,82.0,164.0,False,True,False,None
200,40.0,23.14,6.0,2,3,False,35.8387121160599,128.752515652388,273.0,115.0,43.0,206.0,1660.0,29.0,223.0,False,True,False,None
50,20.0,26.44,6.0,3,3,False,35.8431742483161,128.755358555563,799.0,173.0,111.0,411.0,2117.0,170.0,259.0,False,True,False,None
150,33.0,26.44,6.0,3,3,False,35.8425632535581,128.753392368451,701.0,189.0,263.0,463.0,1932.0,75.0,166.0,False,True,False,None
100,25.0,23.14,6.0,2,4,False,35.8381154476721,128.754728152999,265.0,139.0,21.0,31.0,1824.0,107.0,143.0,True,True,False,None
200,35.0,26.44,6.0,2,3,False,35.8394776528494,128.753581859678,362.0,31.0,0.0,193.0,1782.0,48.0,179.0,False,True,False,None
200,33.0,26.44,6.0,1,3,False,35.8406028435541,128.753992208087,492.0,147.0,68.0,282.0,1869.0,154.0,53.0,False,True,False,None
70,20.0,23.14,6.0,3,3,False,35.843278166185975,128.75067013383864,803.0,340.0,104.0,687.0,1782.0,84.0,88.0,True,False,False,None
100,25.0,23.14,6.0,4,4,False,35.8384055518426,128.765281485417,1145.0,210.0,60.0,323.0,2750.0,50.0,86.0,False,True,False,None
80,22.0,26.44,6.0,3,4,False,35.8425937033111,128.763342128028,1178.0,300.0,46.0,83.0,2727.0,45.0,72.0,True,True,False,None
100,22.0,23.14,6.0,2,4,False,35.8399846055701,128.76423745217,1106.0,80.0,132.0,130.0,2704.0,60.0,77.0,True,False,False,None
200,40.0,35.0,6.0,3,3,False,35.8251902087206,128.729352433852,989.0,239.0,121.0,371.0,1030.0,88.0,294.0,True,False,False,None
100,27.0,23.14,6.0,3,3,False,35.8404342764239,128.752847705422,462.0,154.0,125.0,316.0,1768.0,81.0,115.0,False,True,False,None
100,30.0,26.45,6.0,3,3,False,35.8401962786308,128.752786690187,436.0,134.0,107.0,300.0,1751.0,99.0,137.0,False,True,False,None
200,35.0,49.59,14.0,3,4,False,35.8393569350488,128.766441682465,1272.0,162.0,82.0,290.0,2877.0,78.0,56.0,True,False,True,전용면적_high
100,28.0,36.36,6.0,2,4,False,35.83116801224,128.74772565588,683.0,714.0,105.0,806.0,1120.0,121.0,173.0,True,True,False,None
500,45.0,49.59,6.0,3,4,False,35.8173600907947,128.758193196757,2158.0,250.0,81.0,453.0,2684.0,65.0,93.0,True,True,True,보증금_high 전용면적_high
8000,10.0,34.0,6.0,1,3,False,35.8212326976741,128.755708252686,1692.0,46.0,80.0,116.0,2242.0,84.0,103.0,True,True,True,월세_low 보증금_high
200,40.0,37.5,6.0,3,4,False,35.8407397198678,128.755689039062,558.0,110.0,22.0,174.0,2013.0,19.0,162.0,True,True,False,None
150,32.0,28.5,6.0,3,3,False,35.8409805199581,128.753836842393,530.0,138.0,111.0,326.0,1876.0,125.0,10.0,True,True,False,None
150,33.0,25.5,7.0,1,3,False,35.8397970299037,128.752944572847,391.0,91.0,67.0,259.0,1744.0,82.0,164.0,False,True,False,None
100,32.0,29.75,24.0,1,3,False,35.8396757827131,128.751891320114,388.0,166.0,146.0,328.0,1653.0,33.0,235.0,False,True,False,None
300,45.0,25.5,6.0,3,4,False,35.816529233864,128.761105316659,2318.0,171.0,41.0,598.0,2945.0,73.0,131.0,True,False,False,None
200,36.0,26.45,6.0,2,4,False,35.8382375042062,128.75924175123,615.0,441.0,18.0,168.0,2217.0,59.0,203.0,True,True,False,None
200,40.0,49.56,6.0,4,4,False,35.8308998462076,128.747458622594,677.0,696.0,129.0,844.0,1102.0,155.0,184.0,True,False,True,전용면적_high
100,28.0,33.05,6.0,4,4,False,35.8325397127704,128.745785119436,459.0,529.0,15.0,829.0,928.0,214.0,161.0,False,False,False,None
150,33.0,23.14,7.0,2,4,False,35.8378024582002,128.754433967554,221.0,172.0,14.0,72.0,1788.0,63.0,103.0,True,True,False,None
300,50.0,30.0,6.0,2,4,True,35.8392882215578,128.756432833482,465.0,170.0,14.0,92.0,2012.0,14.0,188.0,True,True,True,월세_high
100,30.0,20.0,6.0,2,3,False,35.8398574463648,128.751044708729,430.0,245.0,208.0,387.0,1595.0,108.0,287.0,True,True,False,None
200,32.0,26.45,6.0,3,3,False,35.8388317018308,128.75313902133,285.0,61.0,19.0,185.0,1717.0,38.0,212.0,True,True,False,None
300,45.0,49.56,6.0,2,4,False,35.8173600907954,128.758193196756,2158.0,250.0,81.0,453.0,2684.0,65.0,93.0,False,False,True,전용면적_high
200,37.0,27.0,6.0,4,4,False,35.8396223612985,128.757048882309,530.0,227.0,70.0,26.0,2077.0,80.0,121.0,False,True,False,None
1000,92.0,39.54,6.0,7,15,True,35.8336796787994,128.743877290366,258.0,389.0,2.0,749.0,758.0,2.0,148.0,True,False,True,월세_high 보증금_high
300,45.0,49.59,6.0,2,4,False,35.8173600907947,128.758193196757,2158.0,250.0,81.0,453.0,2684.0,65.0,93.0,False,True,True,전용면적_high
100,25.0,39.67,6.0,2,4,False,35.8244812532493,128.739711572658,1077.0,382.0,114.0,191.0,1019.0,71.0,61.0,False,True,False,None
100,30.0,27.0,6.0,1,4,False,35.8389367685516,128.759100710027,636.0,413.0,97.0,113.0,2227.0,55.0,124.0,False,True,False,None
300,37.0,29.75,6.0,2,4,False,35.8309008541,128.708990291052,892.0,110.0,69.0,200.0,1075.0,110.0,186.0,False,False,False,None
100,30.0,29.75,15.0,2,3,False,35.8398574463648,128.751044708729,430.0,245.0,208.0,387.0,1595.0,108.0,287.0,True,True,False,None
100,26.0,29.75,26.0,2,3,False,35.8408589934826,128.753735669256,516.0,153.0,105.0,317.0,1861.0,133.0,26.0,False,True,False,None
200,34.0,26.44,6.0,3,4,False,35.8381181814194,128.752892687269,205.0,138.0,60.0,132.0,1667.0,48.0,149.0,True,True,False,None
200,36.0,29.8,6.0,2,3,False,35.8373442163176,128.751458465619,173.0,285.0,38.0,177.0,1517.0,105.0,215.0,True,True,False,None
200,25.0,29.75,6.0,3,3,False,35.8321202082554,128.703791313923,976.0,209.0,78.0,374.0,841.0,130.0,180.0,False,False,False,None
100,32.0,27.0,6.0,1,3,False,35.838989834665,128.752936215772,302.0,68.0,32.0,209.0,1707.0,47.0,235.0,True,True,False,None
200,30.0,29.75,6.0,2,4,False,35.8306797277263,128.705120385185,1131.0,197.0,112.0,379.0,1006.0,63.0,78.0,True,True,False,None
200,37.0,27.0,6.0,3,3,False,35.8386598910617,128.753933155839,282.0,66.0,44.0,112.0,1776.0,62.0,185.0,True,True,False,None
200,40.0,27.0,6.0,3,4,False,35.8388280970632,128.760121768393,714.0,472.0,117.0,204.0,2312.0,44.0,172.0,True,True,False,None
200,28.0,33.05,6.0,2,4,False,35.8302819577524,128.705165541968,1187.0,236.0,148.0,403.0,1050.0,107.0,34.0,False,False,False,None
200,28.0,33.05,6.0,2,4,False,35.8302558121753,128.706042493636,1129.0,223.0,84.0,349.0,1064.0,143.0,76.0,True,False,False,None
100,26.0,26.44,6.0,3,4,False,35.8410480446987,128.75739895464,670.0,214.0,92.0,124.0,2167.0,33.0,104.0,True,True,False,None
150,33.0,20.0,7.0,2,3,False,35.8378024582009,128.754433967554,221.0,172.0,14.0,72.0,1788.0,63.0,103.0,True,True,False,None
100,27.0,26.44,6.0,3,3,False,35.83897703938851,128.75123075529615,334.0,219.0,110.0,305.0,1566.0,98.0,319.0,True,True,False,None
100,30.0,29.75,6.0,2,3,False,35.84095127120123,128.7530316192216,520.0,202.0,157.0,354.0,1811.0,72.0,76.0,False,True,False,None
200,32.0,29.75,6.0,1,3,False,35.8417980588533,128.753525483805,617.0,147.0,206.0,402.0,1896.0,42.0,83.0,False,True,False,None
200,35.0,23.14,6.0,4,4,False,35.8395670517361,128.756542236264,494.0,181.0,46.0,68.0,2032.0,46.0,162.0,False,True,False,None
100,32.0,23.14,6.0,2,3,False,35.8393915726948,128.753676025275,354.0,21.0,13.0,180.0,1786.0,42.0,187.0,False,True,False,None
100,35.0,26.44,6.0,3,3,False,35.8390759800663,128.753461241684,316.0,21.0,2.0,172.0,1754.0,2.0,224.0,True,True,False,None
70,22.0,29.75,6.0,2,3,False,35.8430808054287,128.747248176902,910.0,96.0,140.0,882.0,1542.0,30.0,51.0,False,True,False,None
200,32.0,29.75,24.0,2,3,False,35.8418076399948,128.753523481299,618.0,147.0,207.0,402.0,1897.0,41.0,84.0,True,True,False,None
100,30.0,34.0,6.0,3,4,False,35.823190757478,128.754708653194,1465.0,173.0,118.0,252.0,2045.0,111.0,252.0,True,True,False,None
500,40.0,36.36,6.0,2,3,False,35.8071214688538,128.753216246926,3194.0,499.0,212.0,500.0,3290.0,290.0,131.0,True,True,True,보증금_high
200,32.0,29.8,6.0,4,4,False,35.8387121922086,128.751521744344,296.0,199.0,74.0,265.0,1577.0,78.0,280.0,True,True,False,None
200,43.0,29.8,6.0,3,3,False,35.8395600746942,128.753491376098,370.0,42.0,12.0,205.0,1778.0,55.0,171.0,True,True,False,None
100,30.0,29.8,6.0,3,4,False,35.8383520873484,128.759472146022,639.0,457.0,39.0,175.0,2241.0,35.0,194.0,True,True,False,None
500,50.0,52.89,11.0,3,4,False,35.8153801847056,128.75458297417,2329.0,191.0,121.0,252.0,2606.0,38.0,191.0,True,True,True,월세_high 보증금_high 전용면적_high
100,32.0,20.0,6.0,1,3,False,35.8381763534472,128.750849942273,278.0,276.0,82.0,269.0,1498.0,43.0,296.0,False,True,False,None
150,36.0,36.36,6.0,3,3,False,35.8406623834553,128.755215545202,532.0,107.0,51.0,206.0,1971.0,60.0,125.0,True,False,False,None
100,30.0,29.8,7.0,2,3,False,35.8393289124996,128.752541949718,341.0,100.0,80.0,258.0,1689.0,39.0,227.0,True,True,False,None
150,28.0,29.8,6.0,3,4,False,35.8386689234406,128.758481141697,573.0,362.0,94.0,87.0,2165.0,104.0,159.0,True,True,False,None
150,35.0,29.8,6.0,3,3,False,35.8417424315828,128.753422440646,610.0,155.0,204.0,406.0,1885.0,37.0,83.0,True,True,False,None
150,30.0,25.0,12.0,3,4,False,35.8401373164019,128.755849512546,507.0,145.0,47.0,131.0,1998.0,47.0,203.0,True,True,False,None
100,27.0,23.0,7.0,2,4,False,35.8396364764127,128.755997171813,469.0,134.0,59.0,113.0,1989.0,31.0,203.0,True,True,False,None
50,22.0,29.8,6.0,3,3,False,35.8448068186837,128.757410621619,1033.0,350.0,189.0,518.0,2371.0,41.0,308.0,True,True,False,None
50,27.0,40.0,6.0,1,3,False,35.8436231184185,128.748863422573,893.0,173.0,20.0,820.0,1687.0,58.0,143.0,True,False,False,None
100,25.0,29.8,6.0,2,3,False,35.8449313719771,128.757390902865,1046.0,345.0,183.0,532.0,2378.0,54.0,318.0,True,True,False,None
200,35.0,27.0,7.0,2,3,False,35.8393289124996,128.752541949718,341.0,100.0,80.0,258.0,1689.0,39.0,227.0,True,True,False,None
100,30.0,30.0,6.0,2,3,False,35.8212893435649,128.756228640919,1694.0,69.0,118.0,163.0,2276.0,55.0,136.0,True,True,False,None
300,38.0,30.0,6.0,2,4,False,35.8224885863748,128.757977150293,1601.0,275.0,235.0,360.0,2338.0,166.0,342.0,True,True,False,None
30,16.0,49.58,6.0,1,3,False,35.842186310850295,128.7499068387001,709.0,327.0,37.0,640.0,1652.0,71.0,47.0,True,False,True,월세_low 전용면적_high
50,20.0,26.44,6.0,2,3,False,35.8430215111795,128.755500172089,787.0,159.0,90.0,391.0,2119.0,152.0,251.0,False,True,False,None
100,32.0,45.0,6.0,2,4,False,35.8428263094505,128.758095704825,868.0,298.0,164.0,292.0,2311.0,94.0,181.0,True,True,False,None
50,22.0,29.8,6.0,2,3,False,35.8436231184185,128.748863422573,893.0,173.0,20.0,820.0,1687.0,58.0,143.0,True,True,False,None
100,25.0,26.0,6.0,4,4,False,35.8394183312754,128.764158287098,1077.0,125.0,125.0,193.0,2680.0,78.0,116.0,True,True,False,None
100,32.0,29.8,6.0,2,4,False,35.8406849670364,128.757098108991,622.0,205.0,52.0,99.0,2126.0,43.0,100.0,True,True,False,None
100,27.0,29.8,6.0,3,3,False,35.8425321797142,128.753533346217,698.0,176.0,250.0,451.0,1940.0,77.0,159.0,True,True,False,None
100,30.0,29.8,14.0,2,4,False,35.8383520873484,128.759472146022,639.0,457.0,39.0,175.0,2241.0,35.0,194.0,True,True,False,None
200,37.0,27.0,6.0,2,4,False,35.8396223612985,128.757048882309,530.0,227.0,70.0,26.0,2077.0,80.0,121.0,True,True,False,None
100,32.0,20.0,6.0,3,4,False,35.8408197089072,128.755382805088,554.0,92.0,45.0,202.0,1992.0,41.0,133.0,False,True,False,None
200,33.0,20.0,6.0,4,4,False,35.8387364479259,128.751545407325,298.0,196.0,76.0,266.0,1580.0,79.0,280.0,False,True,False,None
100,32.0,20.0,6.0,2,3,False,35.8389804903939,128.751216554929,335.0,220.0,111.0,306.0,1565.0,98.0,321.0,False,True,False,None
100,25.0,29.8,6.0,4,4,False,35.8390799865801,128.766296873376,1251.0,175.0,95.0,304.0,2857.0,48.0,36.0,True,True,False,None
200,38.0,20.0,6.0,2,4,False,35.8404779001754,128.756894002318,592.0,203.0,26.0,81.0,2100.0,69.0,110.0,False,True,False,None
100,28.0,29.8,6.0,3,3,False,35.8395735526315,128.752289694324,370.0,128.0,115.0,291.0,1680.0,19.0,218.0,True,True,False,None
150,30.0,29.8,6.0,1,3,False,35.8396658918377,128.752760963793,377.0,94.0,77.0,262.0,1723.0,61.0,185.0,True,True,False,None
200,31.0,29.8,6.0,2,4,False,35.8404779001754,128.756894002318,592.0,203.0,26.0,81.0,2100.0,69.0,110.0,True,True,False,None
200,30.0,29.8,13.0,2,5,True,35.841625403102,128.758512990787,783.0,304.0,107.0,159.0,2285.0,50.0,59.0,True,True,False,None
200,33.0,26.44,6.0,2,3,False,35.8393039567616,128.752924536222,337.0,65.0,55.0,226.0,1720.0,55.0,213.0,True,True,False,None
100,35.0,29.8,6.0,2,3,False,35.8396757827131,128.751891320114,388.0,166.0,146.0,328.0,1653.0,33.0,235.0,True,True,False,None
200,38.0,45.0,6.0,2,4,True,35.8428592104078,128.758335154264,883.0,319.0,186.0,295.0,2332.0,90.0,160.0,True,False,False,None
200,38.0,28.0,6.0,3,4,False,35.8399179068708,128.753084131462,405.0,94.0,66.0,259.0,1762.0,100.0,146.0,True,True,False,None
100,32.0,23.14,7.0,1,4,False,35.8378024582002,128.754433967554,221.0,172.0,14.0,72.0,1788.0,63.0,103.0,True,True,False,None
200,37.0,34.0,6.0,1,3,False,35.8208633302518,128.755942314591,1736.0,20.0,71.0,133.0,2283.0,108.0,84.0,True,True,False,None
70,25.0,19.83,7.0,2,3,False,35.8293214585443,128.739881199876,543.0,180.0,143.0,359.0,567.0,214.0,196.0,True,True,False,None
200,45.0,20.0,6.0,1,3,False,35.8389684806623,128.75269515277,300.0,89.0,40.0,223.0,1686.0,48.0,240.0,False,True,False,None
100,33.0,20.0,6.0,2,3,False,35.8412605469108,128.757594883716,700.0,225.0,91.0,133.0,2193.0,41.0,110.0,False,True,False,None
200,45.0,20.0,6.0,2,3,False,35.8393226755748,128.753160894204,340.0,45.0,39.0,210.0,1740.0,39.0,204.0,False,True,False,None
200,33.0,20.0,6.0,2,4,False,35.8407867376246,128.755141590639,542.0,93.0,62.0,218.0,1971.0,63.0,113.0,False,True,False,None
4500,5.0,26.45,6.0,3,3,False,35.83902076655612,128.75193999493786,316.0,154.0,101.0,264.0,1626.0,52.0,280.0,False,True,True,월세_low 보증금_high
200,35.0,20.0,6.0,2,3,False,35.8406028435541,128.753992208087,492.0,147.0,68.0,282.0,1869.0,154.0,53.0,False,True,False,None
100,30.0,26.45,6.0,3,3,False,35.8385750023731,128.754032105073,277.0,78.0,56.0,100.0,1781.0,75.0,176.0,True,True,False,None
100,30.0,30.0,6.0,2,4,False,35.8208147397051,128.755184998559,1732.0,49.0,21.0,66.0,2231.0,66.0,46.0,True,True,False,None
200,33.0,33.05,14.0,4,4,False,35.8387143682521,128.751533191002,296.0,197.0,73.0,265.0,1578.0,77.0,279.0,True,True,False,None
100,28.0,30.0,6.0,1,3,False,35.8230278037711,128.755080930718,1487.0,197.0,89.0,239.0,2083.0,77.0,270.0,True,True,False,None
100,29.0,23.14,6.0,2,4,False,35.8307521424169,128.747453059479,686.0,700.0,138.0,857.0,1105.0,164.0,181.0,True,True,False,None
200,35.0,33.05,11.0,4,4,False,35.8405656533684,128.756210997979,565.0,152.0,41.0,126.0,2047.0,47.0,173.0,True,True,False,None
100,30.0,33.06,24.0,1,3,False,35.8409511039156,128.753030730161,520.0,202.0,157.0,354.0,1810.0,72.0,76.0,True,True,False,None
100,30.0,33.06,23.0,2,3,False,35.8422054255653,128.751155317314,677.0,365.0,108.0,566.0,1743.0,0.0,117.0,False,True,False,None
100,28.0,26.45,7.134969325153374,1,3,False,35.8396364764134,128.755997171813,469.0,134.0,59.0,113.0,1989.0,31.0,203.0,False,True,False,None
200,35.0,26.45,6.0,3,4,True,35.8391852508878,128.758433000592,598.0,350.0,143.0,47.0,2178.0,70.0,106.0,True,True,False,None
200,35.0,25.5,6.0,4,4,False,35.8379011490158,128.765278386044,1134.0,265.0,70.0,377.0,2738.0,93.0,101.0,True,False,False,None
150,30.0,27.0,6.0,3,4,False,35.8390834877691,128.759979448065,714.0,476.0,132.0,185.0,2307.0,62.0,142.0,True,True,False,None
200,40.0,20.1,6.0,3,3,False,35.8395600746942,128.753491376098,370.0,42.0,12.0,205.0,1778.0,55.0,171.0,True,True,False,None
200,35.0,27.0,6.0,3,3,False,35.8408817488998,128.753960832477,522.0,135.0,97.0,312.0,1880.0,135.0,23.0,False,True,False,None
150,33.0,22.5,7.0,3,3,False,35.8402857670629,128.753193823108,447.0,127.0,97.0,284.0,1789.0,115.0,106.0,True,True,False,None
200,45.0,26.44,6.0,2,3,False,35.83914658974855,128.7539392244491,334.0,28.0,15.0,144.0,1797.0,45.0,214.0,False,True,False,None
200,37.0,23.14,7.0,2,3,False,35.8386598910617,128.753933155839,282.0,66.0,44.0,112.0,1776.0,62.0,185.0,False,True,False,None
200,37.0,27.0,6.0,4,4,False,35.8409524353182,128.756665752015,623.0,157.0,82.0,138.0,2102.0,75.0,148.0,True,True,False,None
200,36.0,27.0,6.0,4,4,False,35.8388317018315,128.75313902133,285.0,61.0,19.0,185.0,1717.0,38.0,212.0,True,True,False,None
100,30.0,29.75,6.0,2,4,False,35.8208147397044,128.755184998559,1732.0,49.0,21.0,66.0,2231.0,66.0,46.0,True,True,False,None
6000,10.0,33.1,6.0,2,4,False,35.8398100288197,128.762434433632,949.0,241.0,39.0,198.0,2543.0,202.0,68.0,True,True,True,월세_low 보증금_high
200,35.0,30.0,6.0,2,4,False,35.8379011490158,128.765278386044,1134.0,265.0,70.0,377.0,2738.0,93.0,101.0,True,True,False,None
300,45.0,27.0,6.0,2,4,True,35.8383084411914,128.758945069379,593.0,413.0,36.0,144.0,2194.0,79.0,193.0,True,True,False,None
300,50.0,27.0,6.0,2,4,False,35.8378716545081,128.752563893814,179.0,177.0,51.0,134.0,1630.0,56.0,148.0,True,True,True,월세_high
200,35.0,23.14,6.0,2,4,False,35.8401097306666,128.756300327019,527.0,178.0,57.0,91.0,2034.0,70.0,164.0,True,True,False,None
200,28.0,25.5,6.0,2,4,False,35.8194666384794,128.736840731336,1672.0,72.0,124.0,140.0,1508.0,228.0,128.0,True,False,False,None
200,30.0,25.5,6.0,3,4,False,35.8152282650315,128.761548879793,2468.0,168.0,119.0,478.0,3068.0,176.0,199.0,True,False,False,None
200,40.0,49.58,6.0,4,4,False,35.8308998462069,128.747458622594,677.0,696.0,129.0,844.0,1102.0,155.0,184.0,True,True,True,전용면적_high
150,32.0,20.1,7.0,1,3,False,35.8397815652299,128.7522565321,393.0,140.0,124.0,306.0,1688.0,38.0,203.0,False,True,False,None
50,24.0,20.1,6.0,3,3,False,35.8430124816927,128.754958666691,773.0,155.0,132.0,412.0,2077.0,155.0,227.0,True,True,False,None
300,45.0,40.0,6.0,4,4,False,35.8386203543511,128.760216336297,713.0,473.0,109.0,219.0,2313.0,41.0,196.0,True,True,False,None
500,55.0,40.0,6.0,4,4,False,35.8395670517369,128.756542236264,494.0,181.0,46.0,68.0,2032.0,46.0,162.0,True,True,True,월세_high 보증금_high
100,28.0,28.5,6.0,3,3,False,35.8411683218783,128.752002061,549.0,264.0,232.0,428.0,1743.0,31.0,168.0,False,True,False,None
500,50.0,37.5,6.0,2,4,False,35.8153801847063,128.75458297417,2329.0,191.0,121.0,252.0,2606.0,38.0,191.0,True,True,True,월세_high 보증금_high
100,28.0,20.0,6.0,3,3,False,35.8418565810814,128.750346600252,660.0,380.0,78.0,586.0,1661.0,83.0,90.0,True,True,False,None
100,29.0,30.0,6.0,3,4,False,35.8234871028861,128.753871606094,1425.0,139.0,173.0,289.0,1964.0,188.0,225.0,True,True,False,None
300,36.0,40.0,6.0,3,4,True,35.8280677151368,128.737490156119,745.0,118.0,97.0,136.0,576.0,32.0,240.0,True,True,False,None
